review_id,customer_id,product_id,rating,review_text,review_date
433,1198,38,4,"Great product, highly recommend! Fast delivery too.",2023-01-17
434,7884,1233,5,Super comfortable and stylish.,2024-04-07
435,7844,721,1,"Poor packaging, but item is fine. 3 stars.",2023-05-25
436,1726,408,4,Average quality for the price. Does the job.,2025-06-12
437,7898,551,5,Broke after one use. Disappointed.,2023-06-21
438,5353,1461,5,"Great product, highly recommend! Fast delivery too.",2023-09-15
439,971,44,2,Not what I expected—too small. Returning it.,2025-02-08
440,2129,981,1,Broke after one use. Disappointed.,2025-09-15
441,5401,86,5,Overpriced and underdelivers. Avoid.,2023-06-21
442,5842,710,5,"Great product, highly recommend! Fast delivery too.",2024-09-06
443,2346,455,4,Love this! Perfect for everyday use.,2025-03-03
444,1721,1165,3,Works as advertised. Satisfied customer.,2024-08-08
445,519,1063,2,"Poor packaging, but item is fine. 3 stars.",2022-08-28
446,7805,1176,3,Love this! Perfect for everyday use.,2022-12-27
447,7808,789,2,Works as advertised. Satisfied customer.,2023-04-29
448,2755,1064,1,Overpriced and underdelivers. Avoid.,2025-06-18
449,4972,205,2,Not what I expected—too small. Returning it.,2024-03-09
450,6473,72,4,Not what I expected—too small. Returning it.,2025-04-28
451,2237,648,3,Super comfortable and stylish.,2025-03-16
452,2951,772,5,Overpriced and underdelivers. Avoid.,2022-09-02
453,1278,1473,2,Love this! Perfect for everyday use.,2024-10-01
454,1936,1183,2,Average quality for the price. Does the job.,2022-03-13
455,6100,467,2,Super comfortable and stylish.,2025-03-25
456,6925,259,1,Super comfortable and stylish.,2022-12-18
457,1899,1324,5,Not what I expected—too small. Returning it.,2024-02-01
458,4487,907,3,Overpriced and underdelivers. Avoid.,2024-11-02
459,5180,740,2,Super comfortable and stylish.,2023-09-17
460,5839,1279,2,"Poor packaging, but item is fine. 3 stars.",2022-05-04
461,5665,856,5,Not what I expected—too small. Returning it.,2025-02-27
462,721,1263,1,Super comfortable and stylish.,2024-12-10
463,1024,733,1,"Poor packaging, but item is fine. 3 stars.",2022-11-11
464,843,1097,2,Super comfortable and stylish.,2025-03-08
465,3635,885,1,Super comfortable and stylish.,2024-11-11
466,7211,265,5,Not what I expected—too small. Returning it.,2022-10-15
467,7251,411,2,"Poor packaging, but item is fine. 3 stars.",2023-08-03
468,5091,1159,1,Super comfortable and stylish.,2022-11-18
469,817,1050,2,Overpriced and underdelivers. Avoid.,2025-06-26
470,4189,1328,2,Super comfortable and stylish.,2025-08-12
471,7981,684,3,"Poor packaging, but item is fine. 3 stars.",2022-01-12
472,4161,1030,5,"Great product, highly recommend! Fast delivery too.",2024-03-12
473,7334,1295,5,Broke after one use. Disappointed.,2023-04-26
474,1064,554,5,Overpriced and underdelivers. Avoid.,2024-11-10
475,1633,1082,2,Overpriced and underdelivers. Avoid.,2022-11-08
476,1797,515,1,Super comfortable and stylish.,2025-01-26
477,7263,1457,1,Love this! Perfect for everyday use.,2024-08-19
478,3413,1374,1,Love this! Perfect for everyday use.,2025-09-17
479,2439,642,3,Broke after one use. Disappointed.,2024-10-30
480,7989,647,2,Love this! Perfect for everyday use.,2024-10-06
481,2672,180,5,Not what I expected—too small. Returning it.,2025-05-16
482,558,456,2,Average quality for the price. Does the job.,2023-11-27
483,7302,733,2,"Poor packaging, but item is fine. 3 stars.",2023-02-03
484,4757,291,3,Super comfortable and stylish.,2022-08-29
485,5695,1090,4,Excellent value! Will buy again.,2023-07-02
486,2257,1476,4,Overpriced and underdelivers. Avoid.,2024-05-05
487,3078,863,1,Excellent value! Will buy again.,2025-11-27
488,5627,955,3,Overpriced and underdelivers. Avoid.,2025-07-31
489,6822,762,3,Not what I expected—too small. Returning it.,2023-10-18
490,2300,1177,4,Love this! Perfect for everyday use.,2025-05-08
491,3848,78,5,Broke after one use. Disappointed.,2022-06-11
492,1362,462,1,Not what I expected—too small. Returning it.,2022-05-28
493,7778,1427,1,Average quality for the price. Does the job.,2023-01-24
494,5590,147,5,"Great product, highly recommend! Fast delivery too.",2022-09-07
495,4698,1051,5,Love this! Perfect for everyday use.,2022-11-27
496,5430,390,5,Average quality for the price. Does the job.,2022-05-14
497,797,658,4,Broke after one use. Disappointed.,2022-12-12
498,5057,1200,4,"Great product, highly recommend! Fast delivery too.",2022-06-03
499,6730,337,1,Love this! Perfect for everyday use.,2025-11-22
500,749,857,5,Not what I expected—too small. Returning it.,2022-08-31
501,6383,1043,4,Super comfortable and stylish.,2024-02-02
502,710,1371,4,Average quality for the price. Does the job.,2022-12-20
503,1415,541,3,"Poor packaging, but item is fine. 3 stars.",2025-02-02
504,6380,478,3,Not what I expected—too small. Returning it.,2025-06-04
505,6432,817,4,Excellent value! Will buy again.,2024-01-17
506,5866,37,5,Works as advertised. Satisfied customer.,2023-12-02
507,6977,1029,3,"Poor packaging, but item is fine. 3 stars.",2025-07-28
508,4700,982,3,Super comfortable and stylish.,2022-12-28
509,1130,1377,4,"Great product, highly recommend! Fast delivery too.",2023-01-17
510,283,473,4,Overpriced and underdelivers. Avoid.,2025-03-27
511,3570,314,5,Not what I expected—too small. Returning it.,2023-11-03
512,3218,1054,2,Love this! Perfect for everyday use.,2025-07-10
513,5232,239,1,Love this! Perfect for everyday use.,2022-05-08
514,7631,325,4,"Poor packaging, but item is fine. 3 stars.",2023-04-17
515,3804,862,4,Broke after one use. Disappointed.,2024-07-12
516,7769,328,1,Works as advertised. Satisfied customer.,2025-06-07
517,1279,300,4,"Poor packaging, but item is fine. 3 stars.",2025-10-31
518,2387,763,2,Not what I expected—too small. Returning it.,2025-06-04
519,6273,398,2,Not what I expected—too small. Returning it.,2023-08-08
520,1853,654,2,Not what I expected—too small. Returning it.,2022-04-23
521,210,1497,4,Love this! Perfect for everyday use.,2025-07-08
522,590,859,2,Overpriced and underdelivers. Avoid.,2023-04-09
523,4149,1200,5,Love this! Perfect for everyday use.,2023-10-20
524,6537,922,3,Works as advertised. Satisfied customer.,2022-02-03
525,3783,1060,5,"Great product, highly recommend! Fast delivery too.",2022-03-06
526,4636,517,1,Not what I expected—too small. Returning it.,2022-02-27
527,5712,1482,5,Not what I expected—too small. Returning it.,2025-03-12
528,5063,1118,2,Not what I expected—too small. Returning it.,2022-08-04
529,1858,1416,1,Super comfortable and stylish.,2023-09-26
530,5043,870,4,Average quality for the price. Does the job.,2024-03-07
531,3226,676,3,Super comfortable and stylish.,2024-07-24
532,2230,881,4,Broke after one use. Disappointed.,2023-04-11
533,7088,1172,3,Broke after one use. Disappointed.,2022-04-01
534,3988,658,5,Average quality for the price. Does the job.,2023-06-20
535,7019,775,4,Not what I expected—too small. Returning it.,2025-08-29
536,6301,677,1,Works as advertised. Satisfied customer.,2024-08-18
537,4585,1379,5,Average quality for the price. Does the job.,2023-07-20
538,6453,1161,1,Broke after one use. Disappointed.,2022-04-06
539,1987,106,2,Not what I expected—too small. Returning it.,2024-11-08
540,2103,936,2,Not what I expected—too small. Returning it.,2025-09-24
541,4320,1362,1,Excellent value! Will buy again.,2025-09-03
542,7388,998,5,Love this! Perfect for everyday use.,2022-10-31
543,2080,885,4,Broke after one use. Disappointed.,2023-01-07
544,2911,1041,1,Super comfortable and stylish.,2024-11-18
545,4704,1384,3,"Poor packaging, but item is fine. 3 stars.",2024-10-25
546,558,354,2,Overpriced and underdelivers. Avoid.,2024-03-26
547,3548,992,4,Average quality for the price. Does the job.,2022-07-31
548,4489,1466,2,"Great product, highly recommend! Fast delivery too.",2024-05-24
549,5848,183,3,"Great product, highly recommend! Fast delivery too.",2022-08-25
550,383,89,5,Works as advertised. Satisfied customer.,2025-04-06
551,6636,1089,1,Not what I expected—too small. Returning it.,2022-04-22
552,7134,782,2,Not what I expected—too small. Returning it.,2025-03-31
553,3087,900,5,Overpriced and underdelivers. Avoid.,2025-09-23
554,2034,624,2,Super comfortable and stylish.,2023-05-11
555,5735,940,1,Not what I expected—too small. Returning it.,2024-02-23
556,3894,1187,2,Love this! Perfect for everyday use.,2023-11-11
557,7353,265,1,Average quality for the price. Does the job.,2024-04-15
558,7343,20,5,Love this! Perfect for everyday use.,2022-11-27
559,4467,1044,3,Overpriced and underdelivers. Avoid.,2025-09-03
560,903,1120,1,Love this! Perfect for everyday use.,2024-08-05
561,6831,60,1,"Great product, highly recommend! Fast delivery too.",2025-03-17
562,135,80,2,Works as advertised. Satisfied customer.,2022-09-14
563,5349,622,2,Love this! Perfect for everyday use.,2024-12-17
564,4379,546,5,Average quality for the price. Does the job.,2022-01-07
565,6832,29,1,"Poor packaging, but item is fine. 3 stars.",2025-06-02
566,486,635,5,Average quality for the price. Does the job.,2025-12-02
567,5335,859,5,Average quality for the price. Does the job.,2022-09-09
568,1857,1457,1,Works as advertised. Satisfied customer.,2023-08-22
569,3050,439,5,Love this! Perfect for everyday use.,2022-11-02
570,6100,16,5,Overpriced and underdelivers. Avoid.,2025-04-06
571,5211,1417,2,"Great product, highly recommend! Fast delivery too.",2025-10-15
572,5232,1183,4,"Poor packaging, but item is fine. 3 stars.",2025-01-04
573,708,84,1,Super comfortable and stylish.,2024-02-04
574,2829,1466,5,Excellent value! Will buy again.,2025-10-27
575,6461,1435,3,Not what I expected—too small. Returning it.,2022-06-12
576,6618,866,4,Average quality for the price. Does the job.,2023-05-01
577,6549,1197,4,Overpriced and underdelivers. Avoid.,2023-12-03
578,5756,1176,5,Super comfortable and stylish.,2025-06-29
579,5186,150,4,Average quality for the price. Does the job.,2024-06-16
580,7661,662,4,"Great product, highly recommend! Fast delivery too.",2022-03-10
581,2851,857,1,Excellent value! Will buy again.,2025-03-12
582,876,9,3,Average quality for the price. Does the job.,2024-08-09
583,2267,995,5,Super comfortable and stylish.,2023-12-21
584,2491,651,2,Average quality for the price. Does the job.,2023-06-02
585,6067,1315,2,Super comfortable and stylish.,2024-02-03
586,5063,998,4,Not what I expected—too small. Returning it.,2025-03-17
587,7645,1042,3,Excellent value! Will buy again.,2024-04-17
588,6243,412,1,Excellent value! Will buy again.,2025-06-29
589,7420,850,2,Super comfortable and stylish.,2023-08-16
590,4004,250,3,Love this! Perfect for everyday use.,2023-04-05
591,552,1349,2,Overpriced and underdelivers. Avoid.,2023-03-17
592,66,1403,1,Broke after one use. Disappointed.,2024-09-02
593,4824,1070,4,Broke after one use. Disappointed.,2025-10-09
594,3521,369,1,Works as advertised. Satisfied customer.,2024-12-04
595,3813,807,4,"Great product, highly recommend! Fast delivery too.",2024-11-23
596,3437,638,1,"Poor packaging, but item is fine. 3 stars.",2023-08-07
597,3436,820,1,Love this! Perfect for everyday use.,2025-10-30
598,90,1469,5,Love this! Perfect for everyday use.,2022-12-02
599,1157,188,3,Average quality for the price. Does the job.,2024-02-19
600,3887,1263,4,Super comfortable and stylish.,2024-02-19
601,4803,939,1,Works as advertised. Satisfied customer.,2023-06-10
602,2967,543,4,Works as advertised. Satisfied customer.,2024-06-13
603,6612,186,5,Broke after one use. Disappointed.,2023-11-19
604,4324,365,3,Works as advertised. Satisfied customer.,2022-04-22
605,5903,463,4,Excellent value! Will buy again.,2023-12-28
606,7585,1241,4,Works as advertised. Satisfied customer.,2023-02-02
607,6186,205,2,Overpriced and underdelivers. Avoid.,2025-01-24
608,6589,103,4,Broke after one use. Disappointed.,2022-12-27
609,7957,705,5,Overpriced and underdelivers. Avoid.,2022-08-21
610,6445,1095,2,Love this! Perfect for everyday use.,2025-06-09
611,3462,1121,2,Broke after one use. Disappointed.,2022-01-27
612,2232,1373,5,"Great product, highly recommend! Fast delivery too.",2024-07-08
613,7836,495,5,Not what I expected—too small. Returning it.,2024-01-08
614,3455,229,3,Works as advertised. Satisfied customer.,2022-03-01
615,160,158,5,Not what I expected—too small. Returning it.,2022-07-02
616,7555,80,4,Average quality for the price. Does the job.,2022-05-13
617,5769,1320,2,Works as advertised. Satisfied customer.,2025-06-15
618,3738,69,4,Not what I expected—too small. Returning it.,2024-08-12
619,3223,446,4,Love this! Perfect for everyday use.,2024-07-16
620,4421,371,3,"Great product, highly recommend! Fast delivery too.",2022-07-08
621,5446,667,2,"Poor packaging, but item is fine. 3 stars.",2023-09-18
622,2330,459,5,Super comfortable and stylish.,2024-11-02
623,584,1039,4,Overpriced and underdelivers. Avoid.,2022-11-28
624,1865,421,2,Overpriced and underdelivers. Avoid.,2022-06-08
625,5805,610,5,Average quality for the price. Does the job.,2023-01-17
626,681,442,4,Excellent value! Will buy again.,2022-03-01
627,4054,18,5,Broke after one use. Disappointed.,2023-10-28
628,5071,977,3,Excellent value! Will buy again.,2023-11-09
629,1647,1179,4,Broke after one use. Disappointed.,2024-09-08
630,3486,395,5,Overpriced and underdelivers. Avoid.,2024-09-27
631,5157,626,5,Average quality for the price. Does the job.,2023-10-31
632,5999,775,5,Average quality for the price. Does the job.,2023-02-11
633,876,1035,5,Not what I expected—too small. Returning it.,2022-02-25
634,4059,865,5,Love this! Perfect for everyday use.,2024-03-30
635,4916,824,5,"Poor packaging, but item is fine. 3 stars.",2022-01-28
636,7618,844,1,Love this! Perfect for everyday use.,2022-10-21
637,4266,1353,2,Broke after one use. Disappointed.,2024-01-06
638,7206,94,3,Broke after one use. Disappointed.,2024-09-16
639,4488,376,4,Not what I expected—too small. Returning it.,2022-06-19
640,400,1287,3,Super comfortable and stylish.,2024-03-30
641,218,1013,3,Overpriced and underdelivers. Avoid.,2024-04-30
642,5769,1154,4,Excellent value! Will buy again.,2024-12-18
643,4683,1269,4,Love this! Perfect for everyday use.,2022-07-26
644,6139,1370,4,Overpriced and underdelivers. Avoid.,2023-01-21
645,4057,276,3,Broke after one use. Disappointed.,2022-07-13
646,1061,649,2,Excellent value! Will buy again.,2023-12-28
647,6171,882,3,"Great product, highly recommend! Fast delivery too.",2022-08-13
648,6335,1098,1,Average quality for the price. Does the job.,2022-09-03
649,7269,3,2,Average quality for the price. Does the job.,2025-11-10
650,5460,1351,2,"Great product, highly recommend! Fast delivery too.",2024-10-07
651,5883,1211,2,Works as advertised. Satisfied customer.,2025-03-06
652,3218,103,4,Excellent value! Will buy again.,2023-03-14
653,3515,582,3,Super comfortable and stylish.,2025-03-18
654,6795,119,1,Excellent value! Will buy again.,2024-06-14
655,1382,737,2,"Great product, highly recommend! Fast delivery too.",2022-01-30
656,3658,309,3,"Great product, highly recommend! Fast delivery too.",2025-08-02
657,5083,657,3,Average quality for the price. Does the job.,2022-04-20
658,2500,280,4,Average quality for the price. Does the job.,2023-07-20
659,7778,1195,4,Not what I expected—too small. Returning it.,2023-04-06
660,5506,1292,1,Broke after one use. Disappointed.,2022-01-23
661,3197,451,3,"Poor packaging, but item is fine. 3 stars.",2024-11-14
662,5249,1124,5,Excellent value! Will buy again.,2023-02-24
663,7909,1384,2,Excellent value! Will buy again.,2023-05-24
664,1352,284,5,Broke after one use. Disappointed.,2025-07-27
665,1595,746,1,Broke after one use. Disappointed.,2024-01-28
666,1801,499,3,Broke after one use. Disappointed.,2022-07-19
